,x_dwell_2free1um,y_dwell_2free1um,x_detach_2free1um,y_detach_2free1um,x_detach_2free100um,y_detach_2free100um,x_dwell_4free1um,y_dwell_4free1um,x_detach_4free1um,y_detach_4free1um,x_detach_4free100um,y_detach_4free100um
112,2.9217391304347826,0.06123091374752726,1.2386120401337795,0.05576014624356432,1.2386120401337795,0.20499036870001544,2.9217391304347826,0.05222500326088217,1.2386120401337795,0.13054846452204863,1.2386120401337795,0.13928357579054293
113,2.947826086956522,0.06014826220035599,1.2497157190635453,0.048048134098247375,1.2497157190635453,0.19462861012896412,2.947826086956522,0.05058244938632391,1.2497157190635453,0.12858722936955905,1.2497157190635453,0.13537368494604476
114,2.973913043478261,0.059054906446817435,1.260819397993311,0.04129818580053942,1.260819397993311,0.1845654715729374,2.973913043478261,0.04883330478889652,1.260819397993311,0.1267374396211137,1.260819397993311,0.13159905260515278
115,3.0000000000000004,0.05793566070516932,1.271923076923077,0.03540892873094281,1.271923076923077,0.17480464246914731,3.0000000000000004,0.04700234531953115,1.271923076923077,0.1249930309146944,1.271923076923077,0.12795154226247826
116,3.0260869565217394,0.05678670167548726,1.283026755852843,0.030286400081539922,1.283026755852843,0.1653493749291003,3.0260869565217394,0.04511685590785485,1.283026755852843,0.12334695302226836,1.283026755852843,0.12442336436389224
117,3.0521739130434784,0.05561468603984652,1.2941304347826088,0.02584408587854333,1.2941304347826088,0.15620242231517928,3.0521739130434784,0.04320747043619008,1.2941304347826088,0.12179107502867244,1.2941304347826088,0.12100705967795158
118,3.078260869565218,0.05443357448209126,1.3052341137123746,0.022002835812899045,1.3052341137123746,0.14736598886648117,3.078260869565218,0.041308981400866876,1.3052341137123746,0.12031614954509132,1.3052341137123746,0.11769549227068046
119,3.104347826086957,0.053260079709552884,1.3163377926421407,0.018690673275757862,1.3163377926421407,0.1388416884765718,3.104347826086957,0.03946012772823432,1.3163377926421407,0.11891183232920119,1.3163377926421407,0.11448185123842605
120,3.130434782608696,0.052108967772356275,1.3274414715719065,0.015842520192076513,1.3274414715719065,0.13063051090487698,3.130434782608696,0.037701660806692704,1.3274414715719065,0.11756675174629361,1.3274414715719065,0.11135966004388423
121,3.156521739130435,0.05098942436139822,1.3385451505016723,0.013399855737363136,1.3385451505016723,0.1227327941622584,3.156521739130435,0.03607257286354107,1.3385451505016723,0.11626862108628981,1.3385451505016723,0.10832279204008746
